k [h/Mpc]	D2 - halo model	2-halo	1-halo	halofit
0.63	6.656104844212207	2.2441880924641686	4.411916751748039	7.474362240142041
0.65	7.125968780199074	2.3002993155098976	4.825669464689176	7.9678983368317855
0.67	7.618170717976738	2.3555454287175674	5.26262528925917	8.478343256975586
0.6900000000000001	8.133105422137353	2.4099576876920845	5.723147734445269	9.00555431922351
0.7100000000000001	8.671139446314543	2.463565552066969	6.207573894247574	9.549372032949245
0.7300000000000001	9.232611201311656	2.5163968203715283	6.716214380940127	10.10962167410431
0.75	9.81783105848277	2.5684777535318095	7.2493533049509615	10.686114747664357
0.77	10.427081488487456	2.619833187865029	7.807248300622426	11.278650343690002
0.79	11.060617235425674	2.6704866384231467	8.390130597002528	11.887016393924863
0.81	11.71866552622269	2.720460393510781	8.99820513271191	12.51099083567429
0.8300000000000001	12.401426314986994	2.769775601157267	9.631650713829726	13.15034268947222
0.8500000000000001	13.109072561915443	2.8184523482693815	10.290620213646061	13.804833056768212
0.87	13.84175054617241	2.866509733134767	10.975240813037644	14.474216043563429
0.89	14.599580212028894	2.9139659318897615	11.685614280139133	15.158239615604844
0.91	15.38265554741389	2.960838259510695	12.421817287903195	15.856646390417348
0.93	16.19104499390607	3.007143225836143	13.183901768069925	16.569174371121314
0.9500000000000001	17.024791887079193	3.052896587079534	13.971895299999659	17.295557626651675
0.9700000000000001	17.883914926010327	3.0981133932471865	14.785801532763141	18.03552692266877
0.99	18.76840867066576	3.142808031836486	15.625600638829274	18.788810307133478
1.01	19.6782440657958	3.186994268151992	16.491249797643807	19.555133654211172
1.03	20.613368989895676	3.2306852825441155	17.38268370735156	20.334221169873782
1.05	21.57370882772635	3.273893704844991	18.29981512288136	21.12579586228699
1.07	22.559167064833943	3.3166316462490486	19.242535418584893	21.929579979801595
1.09	23.56962590246241	3.3589107288617277	20.210715173600683	22.745295419115177
1.11	24.604946891217196	3.4007421131177784	21.204204778099417	23.572664105932418
1.1300000000000001	25.66497158181089	3.4421365232513157	22.22283505855957	24.411408350230865
1.1500000000000001	26.74952219120192	3.4831042709819933	23.266417920219926	25.261251178031333
1.1700000000000002	27.85840228242684	3.5236552775662298	24.33474700486061	26.121916641382256
1.19	28.99139745642237	3.563799094348182	25.42759836207419	26.993130108089982
1.21	30.148276054137302	3.603544921932541	26.54473113220476	27.874618532566778
1.23	31.328789867244062	3.642901628089941	27.68588823915412	28.766110709020168
1.25	32.53267485577723	3.681877764495551	28.85079709128168	29.667337508075025
1.27	33.75965187104828	3.7204815823922583	30.039170288656017	30.578032097798683
1.29	35.00942738221471	3.758721047261651	31.250706334953062	31.497930149992253
1.31	36.28169420491567	3.796603852578567	32.4850903523371	32.426770032514845
1.33	37.576132230424484	3.834137432718299	33.741994797706184	33.364292988323484
1.35	38.89240915381227	3.8713289750795705	35.021080178732696	34.31024330183579
1.37	40.23018119966389	3.908185431480891	36.321995768183	35.264368453159
1.3900000000000001	41.589093843939196	3.9447135288830095	37.64438031505619	36.226419260672074
1.4100000000000001	42.96878253062703	3.9809197794858515	38.98786275114118	37.19615001240037
1.4300000000000002	44.3688733818972	4.016810490244025	40.352062891653176	38.17331858658215
1.45	45.788983900516	4.052391771841744	41.73659212867426	39.1576865617925
1.47	47.228723663354366	4.087669547164281	43.141054116190084	40.14901931696324
1.49	48.6876950048808	4.122649559300372	44.56504544558043	41.147086121615004
1.51	50.165493689599636	4.157337379107146	46.00815631049249	42.15166021660126
1.53	51.66170957246085	4.191738412366643	47.469971160094204	43.162518885650535
1.55	53.175927246337295	4.225857906560775	48.95006933977652	44.17944351798432
1.57	54.707726675733056	4.259700957289493	50.44802571844357	45.2022196622817
1.59	56.25668381595751	4.293272514355069	51.96341130160244	46.23063707225894
1.61	57.822371217066625	4.326577387533616	53.49579382953301	47.264489744129904
1.6300000000000001	59.404358611944	4.359620252053505	55.044738359890495	48.30357594621481
1.6500000000000001	61.002213487960546	4.392405653798753	56.60980783416179	49.347698240966054
1.6700000000000002	62.615501641719895	4.424938014254281	58.190563627465615	50.396663499682035
1.6900000000000002	64.24378771646248	4.457221635208659	59.786566081253824	51.45028291018494
1.71	65.8866357217656	4.4892607032287595	61.39737501853684	52.508371977740595
1.73	67.54360953523982	4.521059293920001	63.02255024131983	53.570750519503555
1.75	69.2142733859836	4.552621375984495	64.6616520099991	54.63724265277414
1.77	70.89819231961732	4.583950815088983	66.31424150452834	55.70767677735783
1.79	72.59493264477324	4.615051377553366	67.97988126721987	56.78188555232016
1.81	74.30406236097531	4.645926733869934	69.65813562710538	57.85970586743372
1.83	76.02515156789278	4.676580462062965	71.34857110582982	58.940978809614755
1.85	77.75777285600105	4.707016050897305	73.05075680510375	60.02554962464881
1.87	79.50150167873264	4.73723690294436	74.76426477578828	61.11326767450428
1.8900000000000001	81.2559167062416	4.767246337513234	76.48867036872838	62.20398639053297
1.9100000000000001	83.02060016094951	4.797047593454187	78.22355256749533	63.297563222854784
1.9300000000000002	84.79513813507738	4.826643831841263	79.96849430323611	64.39385958622096
1.95	86.57912089040424	4.856038138540433	81.72308275186381	65.49274080264748
1.97	88.37214314052648	4.8852335266692	83.48690961385728	66.5940760411056
1.99	90.17380431592024	4.914232938953301	85.25957137696693	67.69773825455157
